next,productId,year,month,units,avg,count,max,min,prev,price,color,size,shape,agram,bgram,ygram,zgram
18,1296,2017,4,16,3,5,4,3,11,5.95,,,birds-vintage,mobile,,,
14,1296,2017,5,18,4,4,6,3,16,5.95,,,birds-vintage,mobile,,,
16,1296,2017,6,14,2,5,6,1,18,5.95,,,birds-vintage,mobile,,,
19,1296,2017,7,16,2,6,6,1,14,5.95,,,birds-vintage,mobile,,,
10,1296,2017,8,19,3,6,9,1,16,5.95,,,birds-vintage,mobile,,,
41,1296,2017,9,10,2,4,6,1,19,5.95,,,birds-vintage,mobile,,,
23,1296,2017,10,41,4,10,15,1,10,5.95,,,birds-vintage,mobile,,,
60,1297,2017,1,24,24,1,24,24,61,0.85,red,,bird-retrospot,,,,
174,1297,2017,2,60,15,4,24,12,24,0.85,red,,bird-retrospot,,,,
110,1297,2017,3,174,17,10,24,12,60,0.85,red,,bird-retrospot,,,,
27,1297,2017,4,110,18,6,36,1,174,0.85,red,,bird-retrospot,,,,
36,1297,2017,5,27,9,3,12,3,110,0.85,red,,bird-retrospot,,,,
12,1297,2017,6,36,18,2,24,12,27,0.85,red,,bird-retrospot,,,,
72,1297,2017,7,12,12,1,12,12,36,0.85,red,,bird-retrospot,,,,
72,1297,2017,8,72,24,3,48,12,12,0.85,red,,bird-retrospot,,,,
24,1297,2017,9,72,18,4,24,12,72,0.85,red,,bird-retrospot,,,,
76,1297,2017,10,24,12,2,12,12,72,0.85,red,,bird-retrospot,,,,
170,1298,2017,2,48,16,3,24,12,13,0.85,green,,bird-polkadot,,,,
99,1298,2017,3,170,18,9,36,12,48,0.85,green,,bird-polkadot,,,,
17,1298,2017,4,99,14,7,24,1,170,0.85,green,,bird-polkadot,,,,
14,1298,2017,5,17,5,3,12,2,99,0.85,green,,bird-polkadot,,,,
15,1298,2017,8,14,7,2,12,2,17,0.85,green,,bird-polkadot,,,,
12,1298,2017,9,15,15,1,15,15,14,0.85,green,,bird-polkadot,,,,
2,1298,2017,10,12,12,1,12,12,15,0.85,green,,bird-polkadot,,,,
25,1300,2017,1,1,1,1,1,1,12,4.13,blue,,polkadot,kids,,,bag
2,1300,2017,2,25,12,2,24,1,1,4.13,blue,,polkadot,kids,,,bag
2,1300,2017,3,2,2,1,2,2,25,4.13,blue,,polkadot,kids,,,bag
24,1300,2017,4,2,2,1,2,2,2,4.13,blue,,polkadot,kids,,,bag
34,1300,2017,6,24,12,2,12,12,2,4.13,blue,,polkadot,kids,,,bag
12,1300,2017,7,34,8,4,12,5,24,4.13,blue,,polkadot,kids,,,bag
79,1300,2017,8,12,12,1,12,12,34,4.13,blue,,polkadot,kids,,,bag
31,1300,2017,9,79,13,6,48,1,12,4.13,blue,,polkadot,kids,,,bag
5,1300,2017,10,31,6,5,13,1,79,4.13,blue,,polkadot,kids,,,bag
11,1301,2017,1,13,2,5,6,1,3,4.95,,,hearts-vintage,mobile,,,
9,1301,2017,2,11,3,3,6,2,13,4.95,,,hearts-vintage,mobile,,,
11,1301,2017,3,9,2,4,3,1,11,4.95,,,hearts-vintage,mobile,,,
1,1301,2017,4,11,2,5,3,1,9,4.95,,,hearts-vintage,mobile,,,
8,1301,2017,5,1,1,1,1,1,11,4.95,,,hearts-vintage,mobile,,,
19,1301,2017,6,8,2,3,4,1,1,4.95,,,hearts-vintage,mobile,,,
21,1301,2017,7,19,3,6,9,1,8,4.95,,,hearts-vintage,mobile,,,
8,1301,2017,8,21,4,5,10,2,19,4.95,,,hearts-vintage,mobile,,,
16,1301,2017,9,8,4,2,6,2,21,4.95,,,hearts-vintage,mobile,,,
32,1301,2017,10,16,2,7,4,1,8,4.95,,,hearts-vintage,mobile,,,
554,1302,2017,1,675,39,17,236,1,485,2.95,,,round,snack,,,woodland
457,1302,2017,2,554,36,15,201,3,675,2.95,,,round,snack,,,woodland
359,1302,2017,3,457,24,19,145,1,554,2.95,,,round,snack,,,woodland
567,1302,2017,4,359,18,19,102,1,457,2.95,,,round,snack,,,woodland
940,1302,2017,5,567,28,20,246,2,359,2.95,,,round,snack,,,woodland
389,1302,2017,6,940,42,22,294,2,567,2.95,,,round,snack,,,woodland
986,1302,2017,7,389,18,21,65,1,940,2.95,,,round,snack,,,woodland
581,1302,2017,8,986,44,22,252,1,389,2.95,,,round,snack,,,woodland
893,1302,2017,9,581,26,22,138,1,986,2.95,,,round,snack,,,woodland
919,1302,2017,10,893,35,25,207,1,581,2.95,,,round,snack,,,woodland
12,1303,2017,1,27,3,8,6,1,36,2.95,,,round-skulls,snack,,,
118,1303,2017,2,12,3,4,6,1,27,2.95,,,round-skulls,snack,,,
26,1303,2017,3,118,19,6,107,1,12,2.95,,,round-skulls,snack,,,
51,1303,2017,4,26,2,9,6,1,118,2.95,,,round-skulls,snack,,,
90,1303,2017,5,51,5,10,12,1,26,2.95,,,round-skulls,snack,,,
64,1303,2017,6,90,11,8,48,1,51,2.95,,,round-skulls,snack,,,
62,1303,2017,7,64,4,14,8,1,90,2.95,,,round-skulls,snack,,,
76,1303,2017,8,62,6,10,18,1,64,2.95,,,round-skulls,snack,,,
124,1303,2017,9,76,5,15,13,1,62,2.95,,,round-skulls,snack,,,
108,1303,2017,10,124,8,14,48,2,76,2.95,,,round-skulls,snack,,,
278,1304,2017,1,440,27,16,218,1,1848,2.95,,,round,snack,,,fruits
589,1304,2017,2,278,17,16,105,1,440,2.95,,,round,snack,,,fruits
231,1304,2017,3,589,26,22,144,1,278,2.95,,,round,snack,,,fruits
541,1304,2017,4,231,17,13,49,1,589,2.95,,,round,snack,,,fruits
567,1304,2017,5,541,22,24,258,1,231,2.95,,,round,snack,,,fruits
226,1304,2017,6,567,29,19,195,1,541,2.95,,,round,snack,,,fruits
371,1304,2017,7,226,11,19,29,1,567,2.95,,,round,snack,,,fruits
407,1304,2017,8,371,17,21,96,1,226,2.95,,,round,snack,,,fruits
367,1304,2017,9,407,19,21,102,1,371,2.95,,,round,snack,,,fruits
522,1304,2017,10,367,15,24,96,1,407,2.95,,,round,snack,,,fruits
295,1305,2017,1,105,11,9,51,1,2,1.65,,,retrospot-round,container,,,
262,1305,2017,2,295,22,13,144,1,105,1.65,,,retrospot-round,container,,,
42,1305,2017,3,262,16,16,96,1,295,1.65,,,retrospot-round,container,,,
203,1305,2017,4,42,8,5,13,1,262,1.65,,,retrospot-round,container,,,
28,1305,2017,5,203,16,12,60,1,42,1.65,,,retrospot-round,container,,,
60,1305,2017,6,28,4,6,12,1,203,1.65,,,retrospot-round,container,,,
84,1305,2017,7,60,5,11,12,1,28,1.65,,,retrospot-round,container,,,
187,1305,2017,8,84,7,12,24,1,60,1.65,,,retrospot-round,container,,,
37,1305,2017,9,187,12,15,60,1,84,1.65,,,retrospot-round,container,,,
78,1305,2017,10,37,6,6,14,1,187,1.65,,,retrospot-round,container,,,
222,1306,2017,1,350,26,13,144,5,87,1.65,,,,woodland,party,bag,sticker
158,1306,2017,2,222,31,7,146,2,350,1.65,,,,woodland,party,bag,sticker
54,1306,2017,3,158,15,10,97,1,222,1.65,,,,woodland,party,bag,sticker
23,1306,2017,4,54,7,7,16,1,158,1.65,,,,woodland,party,bag,sticker
131,1306,2017,5,23,5,4,8,2,54,1.65,,,,woodland,party,bag,sticker
59,1306,2017,6,131,13,10,48,1,23,1.65,,,,woodland,party,bag,sticker
112,1306,2017,7,59,9,6,20,1,131,1.65,,,,woodland,party,bag,sticker
161,1306,2017,8,112,16,7,48,8,59,1.65,,,,woodland,party,bag,sticker
250,1306,2017,9,161,14,11,48,1,112,1.65,,,,woodland,party,bag,sticker
144,1306,2017,10,250,19,13,48,2,161,1.65,,,,woodland,party,bag,sticker
141,1307,2017,1,57,6,9,16,1,33,1.65,,,skulls,party,bag,,sticker
167,1307,2017,2,141,14,10,48,1,57,1.65,,,skulls,party,bag,,sticker
36,1307,2017,3,167,12,13,96,1,141,1.65,,,skulls,party,bag,,sticker
35,1307,2017,4,36,7,5,16,1,167,1.65,,,skulls,party,bag,,sticker
151,1307,2017,5,35,5,7,8,1,36,1.65,,,skulls,party,bag,,sticker
50,1307,2017,6,151,15,10,97,1,35,1.65,,,skulls,party,bag,,sticker
48,1307,2017,7,50,7,7,15,2,151,1.65,,,skulls,party,bag,,sticker
47,1307,2017,8,48,9,5,16,8,50,1.65,,,skulls,party,bag,,sticker
124,1307,2017,9,47,3,12,8,1,48,1.65,,,skulls,party,bag,,sticker
85,1307,2017,10,124,11,11,48,2,47,1.65,,,skulls,party,bag,,sticker
626,1308,2017,1,477,26,18,104,2,175,1.65,,,retrospot,party,bag,,sticker
406,1308,2017,2,626,48,13,201,1,477,1.65,,,retrospot,party,bag,,sticker
265,1308,2017,3,406,23,17,97,1,626,1.65,,,retrospot,party,bag,,sticker
195,1308,2017,4,265,26,10,152,1,406,1.65,,,retrospot,party,bag,,sticker
539,1308,2017,5,195,21,9,96,1,265,1.65,,,retrospot,party,bag,,sticker
231,1308,2017,6,539,28,19,99,2,195,1.65,,,retrospot,party,bag,,sticker
286,1308,2017,7,231,21,11,49,2,539,1.65,,,retrospot,party,bag,,sticker
498,1308,2017,8,286,22,13,56,1,231,1.65,,,retrospot,party,bag,,sticker
251,1308,2017,9,498,27,18,153,1,286,1.65,,,retrospot,party,bag,,sticker
397,1308,2017,10,251,14,17,96,1,498,1.65,,,retrospot,party,bag,,sticker
110,1309,2017,1,56,7,8,16,2,18,1.65,,,,dinosaur,party,bag,sticker
159,1309,2017,2,110,12,9,48,1,56,1.65,,,,dinosaur,party,bag,sticker
47,1309,2017,3,159,17,9,96,1,110,1.65,,,,dinosaur,party,bag,sticker
33,1309,2017,4,47,7,6,16,3,159,1.65,,,,dinosaur,party,bag,sticker
55,1309,2017,5,33,6,5,13,2,47,1.65,,,,dinosaur,party,bag,sticker
9,1309,2017,6,55,6,9,12,1,33,1.65,,,,dinosaur,party,bag,sticker
53,1309,2017,7,9,4,2,8,1,55,1.65,,,,dinosaur,party,bag,sticker
22,1309,2017,8,53,8,6,16,2,9,1.65,,,,dinosaur,party,bag,sticker
59,1309,2017,9,22,5,4,8,1,53,1.65,,,,dinosaur,party,bag,sticker
55,1309,2017,10,59,7,8,16,2,22,1.65,,,,dinosaur,party,bag,sticker
355,1310,2017,1,37,6,6,14,2,166,0.65,zinc,,heart,,,,
156,1310,2017,2,355,59,6,288,2,37,0.65,zinc,,heart,,,,
135,1310,2017,3,156,15,10,48,1,355,0.65,zinc,,heart,,,,
139,1310,2017,4,135,16,8,26,5,156,0.65,zinc,,heart,,,,
97,1310,2017,5,139,15,9,48,1,135,0.65,zinc,,heart,,,,
131,1310,2017,6,97,12,8,24,1,139,0.65,zinc,,heart,,,,
400,1310,2017,7,131,16,8,32,2,97,0.65,zinc,,heart,,,,
134,1310,2017,8,400,44,9,288,2,131,0.65,zinc,,heart,,,,
162,1310,2017,9,134,22,6,96,1,400,0.65,zinc,,heart,,,,
81,1310,2017,10,162,20,8,48,2,134,0.65,zinc,,heart,,,,
6,1311,2017,1,3,1,2,2,1,61,0.19,zinc,,,dove,,,
11,1311,2017,2,6,6,1,6,6,3,0.19,zinc,,,dove,,,
11,1311,2017,3,11,5,2,10,1,6,0.19,zinc,,,dove,,,
78,1311,2017,4,11,3,3,5,2,11,0.19,zinc,,,dove,,,
6,1311,2017,5,78,26,3,48,10,11,0.19,zinc,,,dove,,,
36,1311,2017,6,6,6,1,6,6,78,0.19,zinc,,,dove,,,
300,1311,2017,7,36,12,3,24,6,6,0.19,zinc,,,dove,,,
965,1311,2017,8,300,75,4,288,1,36,0.19,zinc,,,dove,,,
712,1311,2017,9,965,107,9,300,14,300,0.19,zinc,,,dove,,,
32,1312,2017,8,288,288,1,288,288,76,0.65,zinc,,,angel,,,
126,1312,2017,9,32,16,2,24,8,288,0.65,zinc,,,angel,,,
109,1312,2017,10,126,15,8,32,2,32,0.65,zinc,,,angel,,,
6,1313,2017,7,30,15,2,24,6,96,0.19,zinc,,star,,,,
427,1313,2017,8,6,6,1,6,6,30,0.19,zinc,,star,,,,
1382,1313,2017,9,427,61,7,205,10,6,0.19,zinc,,star,,,,
1794,1313,2017,10,1382,92,15,288,6,427,0.19,zinc,,star,,,,
940,1314,2017,9,406,135,3,202,12,48,0.19,zinc,,christmas,tree,,,
505,1314,2017,10,940,67,14,198,3,406,0.19,zinc,,christmas,tree,,,
209,1315,2017,9,192,32,6,84,12,12,0.39,zinc,,,noel,,,garland
531,1315,2017,10,209,19,11,60,1,192,0.39,zinc,,,noel,,,garland
28,1316,2017,1,100,25,4,60,3,24,3.29,zinc,,,love,,,garland
51,1316,2017,2,28,9,3,12,4,100,3.29,zinc,,,love,,,garland
36,1316,2017,3,51,8,6,12,1,28,3.29,zinc,,,love,,,garland
40,1316,2017,4,36,12,3,12,12,51,3.29,zinc,,,love,,,garland
12,1316,2017,5,40,10,4,12,4,36,3.29,zinc,,,love,,,garland
15,1316,2017,6,12,12,1,12,12,40,3.29,zinc,,,love,,,garland
25,1316,2017,7,15,7,2,12,3,12,3.29,zinc,,,love,,,garland
49,1316,2017,8,25,8,3,12,1,15,3.29,zinc,,,love,,,garland
14,1316,2017,9,49,12,4,24,1,25,3.29,zinc,,,love,,,garland
8,1316,2017,10,14,4,3,12,1,49,3.29,zinc,,,love,,,garland
36,1317,2017,1,120,20,6,24,12,84,0.75,zinc,,,home,,,garland
36,1317,2017,2,36,12,3,12,12,120,0.75,zinc,,,home,,,garland
12,1317,2017,3,36,12,3,12,12,36,0.75,zinc,,,home,,,garland
25,1317,2017,4,12,12,1,12,12,36,0.75,zinc,,,home,,,garland
40,1317,2017,5,25,8,3,12,1,12,0.75,zinc,,,home,,,garland
84,1317,2017,6,40,13,3,24,4,25,0.75,zinc,,,home,,,garland
85,1317,2017,7,84,14,6,26,2,40,0.75,zinc,,,home,,,garland
146,1317,2017,8,85,21,4,48,1,84,0.75,zinc,,,home,,,garland
110,1317,2017,9,146,20,7,24,2,85,0.75,zinc,,,home,,,garland
55,1317,2017,10,110,15,7,48,2,146,0.75,zinc,,,home,,,garland
54,1318,2017,1,264,29,9,48,24,372,0.19,red,,retrospot,party,pizza,,dish
54,1318,2017,2,54,18,3,24,6,264,0.19,red,,retrospot,party,pizza,,dish
54,1318,2017,3,54,13,4,24,6,54,0.19,red,,retrospot,party,pizza,,dish
48,1318,2017,4,54,18,3,24,6,54,0.19,red,,retrospot,party,pizza,,dish
88,1318,2017,5,48,16,3,24,12,54,0.19,red,,retrospot,party,pizza,,dish
29,1318,2017,6,88,17,5,48,4,48,0.19,red,,retrospot,party,pizza,,dish
27,1318,2017,7,29,7,4,12,2,88,0.19,red,,retrospot,party,pizza,,dish
48,1318,2017,8,27,9,3,12,3,29,0.19,red,,retrospot,party,pizza,,dish
54,1318,2017,9,48,16,3,24,12,27,0.19,red,,retrospot,party,pizza,,dish
30,1319,2017,1,192,27,7,48,24,372,0.19,pink,,polkadot,party,pizza,,dish
42,1319,2017,3,30,7,4,12,4,192,0.19,pink,,polkadot,party,pizza,,dish
7,1319,2017,4,42,14,3,24,6,30,0.19,pink,,polkadot,party,pizza,,dish
30,1319,2017,5,7,3,2,6,1,42,0.19,pink,,polkadot,party,pizza,,dish
41,1319,2017,6,30,15,2,24,6,7,0.19,pink,,polkadot,party,pizza,,dish
40,1319,2017,7,41,8,5,12,2,30,0.19,pink,,polkadot,party,pizza,,dish
25,1319,2017,8,40,13,3,24,4,41,0.19,pink,,polkadot,party,pizza,,dish
18,1319,2017,9,25,8,3,12,1,40,0.19,pink,,polkadot,party,pizza,,dish
3,1320,2017,1,168,24,7,24,24,372,0.19,blue,,polkadot,party,pizza,,dish
50,1320,2017,2,3,3,1,3,3,168,0.19,blue,,polkadot,party,pizza,,dish
18,1320,2017,3,50,12,4,24,2,3,0.19,blue,,polkadot,party,pizza,,dish
25,1320,2017,4,18,9,2,12,6,50,0.19,blue,,polkadot,party,pizza,,dish
6,1320,2017,5,25,6,4,12,1,18,0.19,blue,,polkadot,party,pizza,,dish
17,1320,2017,6,6,6,1,6,6,25,0.19,blue,,polkadot,party,pizza,,dish
24,1320,2017,7,17,5,3,12,2,6,0.19,blue,,polkadot,party,pizza,,dish
12,1320,2017,8,24,24,1,24,24,17,0.19,blue,,polkadot,party,pizza,,dish
2,1320,2017,9,12,12,1,12,12,24,0.19,blue,,polkadot,party,pizza,,dish
17,1320,2017,10,2,2,1,2,2,12,0.19,blue,,polkadot,party,pizza,,dish
38,1321,2017,1,78,26,3,30,24,348,0.19,green,,polkadot,party,pizza,,dish
6,1321,2017,3,38,9,4,24,2,78,0.19,green,,polkadot,party,pizza,,dish
6,1321,2017,4,6,6,1,6,6,38,0.19,green,,polkadot,party,pizza,,dish
6,1321,2017,5,6,6,1,6,6,6,0.19,green,,polkadot,party,pizza,,dish
29,1321,2017,6,6,6,1,6,6,6,0.19,green,,polkadot,party,pizza,,dish
24,1321,2017,7,29,7,4,12,2,6,0.19,green,,polkadot,party,pizza,,dish
20,1321,2017,8,24,24,1,24,24,29,0.19,green,,polkadot,party,pizza,,dish
495,1322,2017,1,329,23,14,60,6,528,0.85,red,,retrospot,tea,bag,,plate
207,1322,2017,2,495,45,11,294,2,329,0.85,red,,retrospot,tea,bag,,plate
115,1322,2017,3,207,13,15,36,1,495,0.85,red,,retrospot,tea,bag,,plate
289,1322,2017,4,115,12,9,24,1,207,0.85,red,,retrospot,tea,bag,,plate
333,1322,2017,5,289,28,10,144,1,115,0.85,red,,retrospot,tea,bag,,plate
296,1322,2017,6,333,22,15,144,2,289,0.85,red,,retrospot,tea,bag,,plate
203,1322,2017,7,296,21,14,156,1,333,0.85,red,,retrospot,tea,bag,,plate
212,1322,2017,8,203,15,13,48,1,296,0.85,red,,retrospot,tea,bag,,plate
306,1322,2017,9,212,12,17,50,1,203,0.85,red,,retrospot,tea,bag,,plate
421,1322,2017,10,306,20,15,160,1,212,0.85,red,,retrospot,tea,bag,,plate
34,1323,2017,1,70,10,7,30,3,15,3.75,,,dog,bowl,chasing,,ball
42,1323,2017,2,34,5,6,13,1,70,3.75,,,dog,bowl,chasing,,ball
21,1323,2017,3,42,7,6,16,1,34,3.75,,,dog,bowl,chasing,,ball
847,1323,2017,4,21,3,6,6,1,42,3.75,,,dog,bowl,chasing,,ball
31,1323,2017,5,847,211,4,756,1,21,3.75,,,dog,bowl,chasing,,ball
29,1323,2017,6,31,3,8,6,1,847,3.75,,,dog,bowl,chasing,,ball
8,1323,2017,7,29,4,7,6,1,31,3.75,,,dog,bowl,chasing,,ball
91,1323,2017,8,8,2,3,6,1,29,3.75,,,dog,bowl,chasing,,ball
102,1323,2017,9,91,6,14,13,1,8,3.75,,,dog,bowl,chasing,,ball
37,1323,2017,10,102,8,12,24,2,91,3.75,,,dog,bowl,chasing,,ball
39,1324,2017,1,63,10,6,30,3,14,2.55,,,cat,illustrated,,,bowl
26,1324,2017,2,39,6,6,12,2,63,2.55,,,cat,illustrated,,,bowl
16,1324,2017,3,26,5,5,12,1,39,2.55,,,cat,illustrated,,,bowl
938,1324,2017,4,16,5,3,8,2,26,2.55,,,cat,illustrated,,,bowl
30,1324,2017,5,938,134,7,900,1,16,2.55,,,cat,illustrated,,,bowl
34,1324,2017,6,30,7,4,12,6,938,2.55,,,cat,illustrated,,,bowl
14,1324,2017,7,34,4,8,7,1,30,2.55,,,cat,illustrated,,,bowl
77,1324,2017,8,14,3,4,6,1,34,2.55,,,cat,illustrated,,,bowl
57,1324,2017,9,77,7,10,24,1,14,2.55,,,cat,illustrated,,,bowl
23,1324,2017,10,57,5,10,12,1,77,2.55,,,cat,illustrated,,,bowl
292,1326,2017,1,153,9,16,23,1,164,2.55,,,retrospot,lunch,,,cutlery
292,1326,2017,2,292,22,13,66,4,153,2.55,,,retrospot,lunch,,,cutlery
126,1326,2017,3,292,19,15,122,1,292,2.55,,,retrospot,lunch,,,cutlery
422,1326,2017,4,126,12,10,19,1,292,2.55,,,retrospot,lunch,,,cutlery
251,1326,2017,5,422,24,17,186,3,126,2.55,,,retrospot,lunch,,,cutlery
89,1326,2017,6,251,14,17,66,1,422,2.55,,,retrospot,lunch,,,cutlery
223,1326,2017,7,89,5,15,27,1,251,2.55,,,retrospot,lunch,,,cutlery
364,1326,2017,8,223,14,15,66,1,89,2.55,,,retrospot,lunch,,,cutlery
295,1326,2017,9,364,20,18,123,1,223,2.55,,,retrospot,lunch,,,cutlery
162,1326,2017,10,295,17,17,67,1,364,2.55,,,retrospot,lunch,,,cutlery
24,1327,2017,3,10,1,6,3,1,26,2.55,,,fairy,lunch,cutlery,,cakes
1,1327,2017,4,24,4,6,7,1,10,2.55,,,fairy,lunch,cutlery,,cakes
80,1328,2017,1,82,11,7,60,2,29,3.75,,,retrospot,padded,seat,,cushion
95,1328,2017,2,80,16,5,60,5,82,3.75,,,retrospot,padded,seat,,cushion
48,1328,2017,3,95,19,5,50,4,80,3.75,,,retrospot,padded,seat,,cushion
89,1328,2017,4,48,8,6,12,5,95,3.75,,,retrospot,padded,seat,,cushion
89,1328,2017,5,89,12,7,60,2,48,3.75,,,retrospot,padded,seat,,cushion
44,1328,2017,6,89,14,6,36,5,89,3.75,,,retrospot,padded,seat,,cushion
58,1328,2017,7,44,8,5,30,2,89,3.75,,,retrospot,padded,seat,,cushion
36,1328,2017,8,58,14,4,30,6,44,3.75,,,retrospot,padded,seat,,cushion
44,1328,2017,9,36,7,5,15,1,58,3.75,,,retrospot,padded,seat,,cushion
6,1328,2017,10,44,14,3,30,4,36,3.75,,,retrospot,padded,seat,,cushion
644,1329,2017,1,689,36,19,150,1,760,0.85,,,,charlotte,bag,,suki
734,1329,2017,2,644,37,17,110,2,689,0.85,,,,charlotte,bag,,suki
582,1329,2017,3,734,33,22,140,1,644,0.85,,,,charlotte,bag,,suki
940,1329,2017,4,582,32,18,122,2,734,0.85,,,,charlotte,bag,,suki
758,1329,2017,5,940,42,22,250,5,582,0.85,,,,charlotte,bag,,suki
600,1329,2017,6,758,30,25,114,1,940,0.85,,,,charlotte,bag,,suki
869,1329,2017,7,600,27,22,133,4,758,0.85,,,,charlotte,bag,,suki
631,1329,2017,8,869,36,24,120,3,600,0.85,,,,charlotte,bag,,suki
818,1329,2017,9,631,26,24,110,1,869,0.85,,,,charlotte,bag,,suki
706,1329,2017,10,818,37,22,244,2,631,0.85,,,,charlotte,bag,,suki
498,1330,2017,1,443,24,18,114,1,318,0.85,pink,,polkadot,charlotte,,,bag
797,1330,2017,2,498,35,14,126,1,443,0.85,pink,,polkadot,charlotte,,,bag
347,1330,2017,3,797,36,22,124,1,498,0.85,pink,,polkadot,charlotte,,,bag
492,1330,2017,4,347,23,15,111,3,797,0.85,pink,,polkadot,charlotte,,,bag
869,1330,2017,5,492,41,12,204,2,347,0.85,pink,,polkadot,charlotte,,,bag
468,1330,2017,6,869,41,21,131,4,492,0.85,pink,,polkadot,charlotte,,,bag
889,1330,2017,7,468,19,24,110,1,869,0.85,pink,,polkadot,charlotte,,,bag
545,1330,2017,8,889,46,19,203,2,468,0.85,pink,,polkadot,charlotte,,,bag
515,1330,2017,9,545,22,24,100,1,889,0.85,pink,,polkadot,charlotte,,,bag
1053,1330,2017,10,515,23,22,204,3,545,0.85,pink,,polkadot,charlotte,,,bag
28,1331,2017,1,71,8,8,28,1,24,4.25,,,,kings,,,biscuit
52,1331,2017,2,28,4,6,12,1,71,4.25,,,,kings,,,biscuit
30,1331,2017,3,52,4,13,12,1,28,4.25,,,,kings,,,biscuit
20,1331,2017,4,30,3,8,6,2,52,4.25,,,,kings,,,biscuit
6,1331,2017,5,20,4,5,4,4,30,4.25,,,,kings,,,biscuit
13,1331,2017,6,6,1,4,3,1,20,4.25,,,,kings,,,biscuit
7,1331,2017,7,13,4,3,8,1,6,4.25,,,,kings,,,biscuit
10,1331,2017,8,7,1,4,4,1,13,4.25,,,,kings,,,biscuit
17,1331,2017,9,10,2,4,4,1,7,4.25,,,,kings,,,biscuit
36,1331,2017,10,17,2,6,6,1,10,4.25,,,,kings,,,biscuit
38,1332,2017,1,77,6,12,24,1,38,2.95,,,,kings,,,tea
110,1332,2017,2,38,3,11,7,1,77,2.95,,,,kings,,,tea
52,1332,2017,3,110,10,11,54,1,38,2.95,,,,kings,,,tea
7,1332,2017,4,52,5,10,7,2,110,2.95,,,,kings,,,tea
7,1332,2017,5,7,2,3,5,1,52,2.95,,,,kings,,,tea
19,1332,2017,6,7,1,5,2,1,7,2.95,,,,kings,,,tea
16,1332,2017,7,19,6,3,12,1,7,2.95,,,,kings,,,tea
29,1332,2017,8,16,3,5,6,1,19,2.95,,,,kings,,,tea
13,1332,2017,9,29,4,7,6,1,16,2.95,,,,kings,,,tea
40,1332,2017,10,13,2,6,6,1,29,2.95,,,,kings,,,tea
9,1333,2017,1,7,3,2,6,1,9,2.95,,,,jar,,,kings
14,1333,2017,2,9,3,3,6,1,7,2.95,,,,jar,,,kings
35,1333,2017,3,14,2,5,6,1,9,2.95,,,,jar,,,kings
7,1333,2017,4,35,4,8,12,1,14,2.95,,,,jar,,,kings
14,1333,2017,5,7,3,2,6,1,35,2.95,,,,jar,,,kings
10,1333,2017,6,14,4,3,12,1,7,2.95,,,,jar,,,kings
15,1333,2017,7,10,2,4,6,1,14,2.95,,,,jar,,,kings
13,1333,2017,8,15,3,5,8,1,10,2.95,,,,jar,,,kings
16,1333,2017,9,13,2,6,6,1,15,2.95,,,,jar,,,kings
10,1333,2017,10,16,3,5,7,1,13,2.95,,,,jar,,,kings
126,1334,2017,1,76,15,5,30,2,46,2.95,,,english,jar,,,confectionery
21,1334,2017,2,126,15,8,54,1,76,2.95,,,english,jar,,,confectionery
131,1334,2017,3,21,4,5,12,1,126,2.95,,,english,jar,,,confectionery
54,1334,2017,4,131,13,10,60,1,21,2.95,,,english,jar,,,confectionery
131,1334,2017,5,54,6,9,12,1,131,2.95,,,english,jar,,,confectionery
52,1334,2017,6,131,16,8,96,1,54,2.95,,,english,jar,,,confectionery
43,1334,2017,7,52,8,6,24,1,131,2.95,,,english,jar,,,confectionery
74,1334,2017,8,43,4,9,12,1,52,2.95,,,english,jar,,,confectionery
77,1334,2017,9,74,5,14,26,1,43,2.95,,,english,jar,,,confectionery
42,1334,2017,10,77,5,14,26,1,74,2.95,,,english,jar,,,confectionery
9,1335,2017,1,125,25,5,120,1,1,2.95,,,daisy,jar,fresh,cotton,wool
49,1335,2017,2,9,2,4,6,1,125,2.95,,,daisy,jar,fresh,cotton,wool
61,1335,2017,3,49,3,13,6,1,9,2.95,,,daisy,jar,fresh,cotton,wool
59,1335,2017,4,61,7,8,26,2,49,2.95,,,daisy,jar,fresh,cotton,wool
55,1335,2017,5,59,8,7,24,1,61,2.95,,,daisy,jar,fresh,cotton,wool
28,1335,2017,6,55,6,9,24,1,59,2.95,,,daisy,jar,fresh,cotton,wool
11,1335,2017,7,28,3,9,7,1,55,2.95,,,daisy,jar,fresh,cotton,wool
36,1335,2017,8,11,2,5,6,1,28,2.95,,,daisy,jar,fresh,cotton,wool
53,1335,2017,9,36,4,9,8,1,11,2.95,,,daisy,jar,fresh,cotton,wool
42,1335,2017,10,53,3,15,7,1,36,2.95,,,daisy,jar,fresh,cotton,wool
9,1336,2017,1,127,42,3,120,1,24,2.95,,,,jar,peacock,bath,salts
26,1336,2017,2,9,2,4,6,1,127,2.95,,,,jar,peacock,bath,salts
29,1336,2017,3,26,4,6,9,1,9,2.95,,,,jar,peacock,bath,salts
8,1336,2017,4,29,4,7,9,1,26,2.95,,,,jar,peacock,bath,salts
21,1336,2017,5,8,2,3,6,1,29,2.95,,,,jar,peacock,bath,salts
8,1336,2017,6,21,3,6,7,1,8,2.95,,,,jar,peacock,bath,salts
8,1336,2017,7,8,2,3,6,1,21,2.95,,,,jar,peacock,bath,salts
